url,status,depth,redirect_to,content_type,title,title_len,meta_description,desc_len,h1,h1_count,h2_count,word_count,canonical,canonical_self,meta_robots,og_locale,lang,viewport,viewport_blocks_zoom,images_total,images_missing_alt,internal_links_out,external_links_out,raw_url_link_text,content_hash,shingle_hash,load_ms
https://adancorporate.com/en-uk/strategy/interim-cto.html,200,1,,text/html,Interim CFO | Adan Corporate,28,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,0,630,,no,,,en,"width=device-width, initial-scale=1",,3,0,203,5,0,5083ed6aa92bc6f6,83a326228ede07c0,307
https://adancorporate.com/en-uk/strategy/interim-cro.html,200,1,,text/html,Interim CFO | Adan Corporate,28,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,0,630,,no,,,en,"width=device-width, initial-scale=1",,3,0,203,5,0,5083ed6aa92bc6f6,83a326228ede07c0,289
https://adancorporate.com/en-uk/risk-management/index-risk-management.html,200,1,,text/html,Index - Risk Management | Adan Corporate,40,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,7,722,,no,,,en,"width=device-width, initial-scale=1",,28,0,229,5,0,2c775af12f21cdb6,c9ee11300dd5d758,351
https://adancorporate.com/en-uk/risk-management/index-enterprise-risk.html,200,1,,text/html,Index - Enterprise Risk | Adan Corporate,40,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,632,,no,,,en,"width=device-width, initial-scale=1",,7,0,208,5,0,ac0e25812bf41499,5b046267351cf1a8,358
https://adancorporate.com/en-uk/risk-management/enterprise-risk-management.html,200,1,,text/html,Enterprise Risk Management | Adan Corporate,43,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1948,,no,,,en,"width=device-width, initial-scale=1",,12,0,210,12,0,2ccc6a65306c9cbe,64c563d64ce7deb3,283
https://adancorporate.com/en-uk/risk-management/risk-management-strategy.html,200,1,,text/html,Risk Management Strategy | Adan Corporate,41,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1533,,no,,,en,"width=device-width, initial-scale=1",,11,0,209,11,0,adeb6f5bb047fd1b,905547e0c9cd3d46,322
https://adancorporate.com/en-uk/risk-management/operational-risk.html,200,1,,text/html,Operational Risk | Adan Corporate,33,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1662,,no,,,en,"width=device-width, initial-scale=1",,11,0,210,12,0,31de24f6614da971,f92f18707c993fcb,319
https://adancorporate.com/en-uk/risk-management/risk-reporting.html,200,1,,text/html,Risk Reporting | Adan Corporate,31,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,2509,,no,,,en,"width=device-width, initial-scale=1",,12,0,209,11,0,94b8821a59257034,b479581102ac9c7a,313
https://adancorporate.com/en-uk/risk-management/risk-management-training.html,200,1,,text/html,Risk Management Training | Adan Corporate,41,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1663,,no,,,en,"width=device-width, initial-scale=1",,11,0,209,11,0,bef06c1ec6b841e8,69430ea3c8191b65,352
https://adancorporate.com/en-uk/risk-management/index-financial-risk-management.html,200,1,,text/html,Index - Financial Risk Management | Adan Corporate,50,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,630,,no,,,en,"width=device-width, initial-scale=1",,6,0,207,5,0,b03baac3fd20ffc7,7b6f83c805398359,623
https://adancorporate.com/en-uk/risk-management/market-risk.html,200,1,,text/html,Market Risk | Adan Corporate,28,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1877,,no,,,en,"width=device-width, initial-scale=1",,11,0,207,9,0,0a593c7d8e404028,6ba90b014af7ec04,324
https://adancorporate.com/en-uk/risk-management/credit-risk.html,200,1,,text/html,Credit Risk | Adan Corporate,28,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,2349,,no,,,en,"width=device-width, initial-scale=1",,14,0,209,11,0,773f20c9abce7a8a,6378ed30d8907be1,328
https://adancorporate.com/en-uk/risk-management/regulatory-risk.html,200,1,,text/html,Regulatory Risk | Adan Corporate,32,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1824,,no,,,en,"width=device-width, initial-scale=1",,10,0,209,11,0,ee874ffda808f2e9,053478701337b5a5,280
https://adancorporate.com/en-uk/risk-management/treasury-liquidity-risk.html,200,1,,text/html,Treasury and Liquidity Risk | Adan Corporate,44,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,2143,,no,,,en,"width=device-width, initial-scale=1",,7,0,205,7,0,958a02b42e50ce84,1875b959c492da51,291
https://adancorporate.com/en-uk/risk-management/index-business-risk-management.html,200,1,,text/html,Index - Business Risk Management | Adan Corporate,49,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,634,,no,,,en,"width=device-width, initial-scale=1",,6,0,207,5,0,bfca575a97b9b8a0,43bcf7bd20f4229f,345
https://adancorporate.com/en-uk/risk-management/risk-management-for-pe-funds.html,200,1,,text/html,Risk Management for PE Funds | Adan Corporate,45,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,0,630,,no,,,en,"width=device-width, initial-scale=1",,3,0,203,5,0,5083ed6aa92bc6f6,83a326228ede07c0,282
https://adancorporate.com/en-uk/risk-management/risk-management-for-smes.html,200,1,,text/html,Risk Management for SMEs | Adan Corporate,41,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,0,630,,no,,,en,"width=device-width, initial-scale=1",,3,0,203,5,0,5083ed6aa92bc6f6,83a326228ede07c0,1135
https://adancorporate.com/en-uk/risk-management/geopolitical-risk.html,200,1,,text/html,Geopolitical risk | Adan Corporate,34,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1462,,no,,,en,"width=device-width, initial-scale=1",,5,0,205,7,0,9b9f903da1af195f,008878d29eb50803,659
https://adancorporate.com/en-uk/risk-management/index-internal-audit.html,200,1,,text/html,Index - Internal Audit | Adan Corporate,39,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,623,,no,,,en,"width=device-width, initial-scale=1",,3,0,204,5,0,70a712f96d8446f4,27473b62209944e3,296
https://adancorporate.com/en-uk/risk-management/internal-audit.html,200,1,,text/html,Internal Audit | Adan Corporate,31,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,2126,,no,,,en,"width=device-width, initial-scale=1",,10,0,207,9,0,6ad34c8d25b646ef,6d4d1ecbd7df712b,573
https://adancorporate.com/en-uk/risk-management/index-compliance-and-regulatory.html,200,1,,text/html,Index - Compliance and Regulatory | Adan Corporate,50,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,629,,no,,,en,"width=device-width, initial-scale=1",,6,0,207,5,0,e1a387232a9b6694,27473b62209944e3,335
https://adancorporate.com/en-uk/risk-management/sox-advisory.html,200,1,,text/html,SOX Advisory | Adan Corporate,29,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,2,2529,,no,,,en,"width=device-width, initial-scale=1",,8,0,206,8,0,d96cfe88755069f3,fe52f06ffba93e5b,585
https://adancorporate.com/en-uk/risk-management/sox-implementation.html,200,1,,text/html,SOX Implementation | Adan Corporate,35,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,2235,,no,,,en,"width=device-width, initial-scale=1",,8,0,206,8,0,14f1ef69cd1c00d4,2ce7ffcfd286d4b1,649
https://adancorporate.com/en-uk/risk-management/iso-27001.html,200,1,,text/html,ISO 27001 | Adan Corporate,26,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1124,,no,,,en,"width=device-width, initial-scale=1",,9,0,205,7,0,6eeb40cc8a620491,f9456010f014fb04,313
https://adancorporate.com/en-uk/risk-management/soc1-and-soc2.html,200,1,,text/html,SOC1 and SOC2 | Adan Corporate,30,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1508,,no,,,en,"width=device-width, initial-scale=1",,9,0,205,7,0,16966a58f0224d83,6b15cc74e2583e50,325
https://adancorporate.com/en-uk/risk-management/index-technology-risk-and-governance.html,404,1,,text/html,Adan Corporate - 404 Page not found,35,,0,,0,0,0,,no,,,,,,1,0,0,0,0,d41d8cd98f00b204,,309
https://adancorporate.com/en-uk/risk-management/it-governance.html,200,1,,text/html,IT Governance | Adan Corporate,30,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,2069,,no,,,en,"width=device-width, initial-scale=1",,9,0,205,7,0,2f5ba77ea984cf04,ea519dfa35f13298,487
https://adancorporate.com/en-uk/risk-management/grc-governance-risk-and-compliance.html,200,1,,text/html,"GRC - Governance, Risk and Compliance | Adan Corporate",54,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,2172,,no,,,en,"width=device-width, initial-scale=1",,9,0,205,7,0,a3a58bd426754f67,5bcd6a4d35e42c70,474
https://adancorporate.com/en-uk/risk-management/erp-control-and-assurance.html,200,1,,text/html,ERP Security and Controls | Adan Corporate,42,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1654,,no,,,en,"width=device-width, initial-scale=1",,8,0,205,7,0,e6fd1c1cd941b655,767a82dfa8a67c44,341
https://adancorporate.com/en-uk/risk-management/data-assurance.html,200,1,,text/html,Data Assurance | Adan Corporate,31,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1517,,no,,,en,"width=device-width, initial-scale=1",,8,0,206,8,0,f5b7fcca6c0bcc65,40fab4eab5d69e91,284
https://adancorporate.com/en-uk/risk-management/business-continuity.html,200,1,,text/html,Business Continuity | Adan Corporate,36,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1896,,no,,,en,"width=device-width, initial-scale=1",,7,0,205,7,0,9a357f351a078a04,4e75fa23535ee359,291
https://adancorporate.com/en-uk/risk-management/disaster-recovery-and-resilience.html,200,1,,text/html,Disaster Recovery and Resilience | Adan Corporate,49,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,2424,,no,,,en,"width=device-width, initial-scale=1",,7,0,205,7,0,1da8f5e3b157af4e,fd9e57304406e2d0,335
https://adancorporate.com/en-uk/risk-management/vendor-risk.html,200,1,,text/html,Vendor Risk | Adan Corporate,28,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,2000,,no,,,en,"width=device-width, initial-scale=1",,8,0,205,7,0,1167758e1582f057,04cf5bc488926017,302
https://adancorporate.com/en-uk/risk-management/cloud-risk.html,200,1,,text/html,Cloud Risk | Adan Corporate,27,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,0,630,,no,,,en,"width=device-width, initial-scale=1",,3,0,203,5,0,5083ed6aa92bc6f6,83a326228ede07c0,324
https://adancorporate.com/en-uk/coaching/index-coaching.html,200,1,,text/html,Index - Coaching | Adan Corporate,33,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,3,676,,no,,,en,"width=device-width, initial-scale=1",,21,0,221,5,0,cd745e07a72d27e4,bc91de4f39d60757,336
https://adancorporate.com/en-uk/coaching/index-executive-coaching.html,200,1,,text/html,Interim CFO | Adan Corporate,28,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,646,,no,,,en,"width=device-width, initial-scale=1",,11,0,212,5,0,6b4becb6efcf7729,e74606b5c9b75d87,288
https://adancorporate.com/en-uk/coaching/executive-coaching.html,200,1,,text/html,Executive Coaching | Adan Corporate,35,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1290,,no,,,en,"width=device-width, initial-scale=1",,6,0,206,8,0,dcb3477b485b727a,576ee3fcb1cda717,309
https://adancorporate.com/en-uk/coaching/mentoring.html,200,1,,text/html,Mentoring | Adan Corporate,26,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,0,1104,,no,,,en,"width=device-width, initial-scale=1",,3,0,203,5,0,d690c8774870460b,227fd90076fd8a1d,297
https://adancorporate.com/en-uk/coaching/team-coaching.html,200,1,,text/html,Team Coaching | Adan Corporate,30,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1528,,no,,,en,"width=device-width, initial-scale=1",,7,0,206,8,0,4d638bc8583261ac,4d26da138729d08d,290
https://adancorporate.com/en-uk/coaching/building-coaching-cultures.html,200,1,,text/html,Building Coaching Cultures | Adan Corporate,43,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1527,,no,,,en,"width=device-width, initial-scale=1",,6,0,205,7,0,9d0b916d37367a44,bfbff4a03fa7139b,302
https://adancorporate.com/en-uk/coaching/assess-and-improve-business-relationships.html,200,1,,text/html,Assess & Improve business relationships | Adan Corporate,56,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1914,,no,,,en,"width=device-width, initial-scale=1",,6,0,206,8,0,021535f0bd36f406,68c50dc37ec1c9d9,381
https://adancorporate.com/en-uk/coaching/purpose-assessment-and-facilitation.html,200,1,,text/html,Purpose Assessment and Facilitation | Adan Corporate,52,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1754,,no,,,en,"width=device-width, initial-scale=1",,6,0,206,8,0,a683daef53fc23a3,76ce0beb8c71a025,330
https://adancorporate.com/en-uk/coaching/authentic-performance-measures.html,404,1,,text/html,Adan Corporate - 404 Page not found,35,,0,,0,0,0,,no,,,,,,1,0,0,0,0,d41d8cd98f00b204,,323
https://adancorporate.com/en-uk/coaching/index-leadership.html,200,1,,text/html,Index - Leadership | Adan Corporate,35,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,639,,no,,,en,"width=device-width, initial-scale=1",,10,0,211,5,0,5daadeeae1b2803c,45a7fd16dced31f9,354
https://adancorporate.com/en-uk/coaching/leadership-identity.html,200,1,,text/html,Leadership Identity | Adan Corporate,36,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1485,,no,,,en,"width=device-width, initial-scale=1",,7,0,206,8,0,c4243d006a2abba7,f3d3c583da9b4db2,420
https://adancorporate.com/en-uk/coaching/leadership-development.html,200,1,,text/html,Leadership Development | Adan Corporate,39,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,3024,,no,,,en,"width=device-width, initial-scale=1",,7,0,206,8,0,7596dae4edb23335,ec3eb7e1b907b523,317
https://adancorporate.com/en-uk/startups/entrepreneurial-leadership-toolbox.html,200,1,,text/html,Entrepreneurial Leadership Toolbox | Adan Corporate,51,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1510,,no,,,en,"width=device-width, initial-scale=1",,6,0,206,8,0,b4a729ea4fcf8b68,53e0e6df265bc2d6,326
https://adancorporate.com/en-uk/coaching/leadership-and-business-values.html,200,1,,text/html,Leadership and Business Values | Adan Corporate,47,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,2718,,no,,,en,"width=device-width, initial-scale=1",,6,0,206,8,0,23264c80129fd6dc,bcf201e24f90774d,336
https://adancorporate.com/en-uk/coaching/principled-negotiation-skills.html,200,1,,text/html,Principled Negotiation Skills | Adan Corporate,46,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1514,,no,,,en,"width=device-width, initial-scale=1",,9,0,209,11,0,a910832e217535a4,7d8330b002625284,334
https://adancorporate.com/en-uk/coaching/cultural-intelligence-cq.html,200,1,,text/html,Cultural Intelligence (CQ) | Adan Corporate,43,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1766,,no,,,en,"width=device-width, initial-scale=1",,7,0,206,8,0,cc39117dfa634c06,e3542c2a8a469e99,286
https://adancorporate.com/en-uk/coaching/index-careers.html,200,1,,text/html,Index - Career Progression | Adan Corporate,43,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,627,,no,,,en,"width=device-width, initial-scale=1",,5,0,206,5,0,b30499fc84a3bbec,65b8cc623edf70d0,311
https://adancorporate.com/en-uk/coaching/career-transition.html,200,1,,text/html,Career Transition | Adan Corporate,34,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1842,,no,,,en,"width=device-width, initial-scale=1",,9,0,205,7,0,d46289ba2ef72445,1e535c51974d27eb,971
https://adancorporate.com/en-uk/coaching/career-identity.html,200,1,,text/html,Career Identity | Adan Corporate,32,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1486,,no,,,en,"width=device-width, initial-scale=1",,6,0,205,7,0,b2a7f506e632816a,f1b1c22949add79a,288
https://adancorporate.com/en-uk/coaching/transitioning-into-an-entrepreneur.html,200,1,,text/html,Transitioning into an Entrepreneur | Adan Corporate,51,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1252,,no,,,en,"width=device-width, initial-scale=1",,5,0,116,5,0,decb6b581e455b38,9cb3c12cd13f5491,327
https://adancorporate.com/en-uk/startups/index-startups.html,200,1,,text/html,Index - Startups | Adan Corporate,33,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,4,669,,no,,,en,"width=device-width, initial-scale=1",,14,0,215,5,0,03d09f01c677643d,26e159120c3ec8ff,307
https://adancorporate.com/en-uk/startups/index-entrepreneurship.html,200,1,,text/html,Index - Entrepreneurship | Adan Corporate,41,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,634,,no,,,en,"width=device-width, initial-scale=1",,7,0,208,5,0,13e4d6411688009d,75f638748c10c919,429
https://adancorporate.com/en-uk/startups/applied-entrepreneurship.html,200,1,,text/html,Applied Entrepreneurship | Adan Corporate,41,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1295,,no,,,en,"width=device-width, initial-scale=1",,5,0,205,7,0,da9ab65548ca61d5,7902c5f9b5dfcc52,340
https://adancorporate.com/en-uk/startups/entrepreneurial-mindset-and-leadership.html,200,1,,text/html,Entrepreneurial Mindset and Leadership | Adan Corporate,55,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1508,,no,,,en,"width=device-width, initial-scale=1",,7,0,206,8,0,099f76faf7cd0295,9586372ca6c241ec,295
https://adancorporate.com/en-uk/startups/innovation-from-concept-to-product.html,200,1,,text/html,Innovation: From Concept to Product | Adan Corporate,52,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1556,,no,,,en,"width=device-width, initial-scale=1",,9,0,208,10,0,2024c0b69c904332,c2437c5d4adf828e,283
https://adancorporate.com/en-uk/startups/marketing-management.html,200,1,,text/html,Marketing Management | Adan Corporate,37,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1592,,no,,,en,"width=device-width, initial-scale=1",,6,0,205,7,0,89c53d4714bc98de,25d3682e42403549,335
https://adancorporate.com/en-uk/startups/index-startup-financing.html,200,1,,text/html,Index - Startup Financing | Adan Corporate,42,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,629,,no,,,en,"width=device-width, initial-scale=1",,5,0,206,5,0,dddb7e55ef395025,d20843e69a77dacd,417
https://adancorporate.com/en-uk/startups/financing-entrepreneurial-ventures.html,200,1,,text/html,Financing Entrepreneurial Ventures | Adan Corporate,51,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,2,1537,,no,,,en,"width=device-width, initial-scale=1",,11,0,220,12,0,6dbc018e5e9b7dcd,5b7cfc2536b853e3,294
https://adancorporate.com/en-uk/startups/managing-growing-businesses.html,200,1,,text/html,Managing Growing Businesses | Adan Corporate,44,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1519,,no,,,en,"width=device-width, initial-scale=1",,8,0,208,10,0,96d866eff6f7e37a,9c57bca9839d33d7,317
https://adancorporate.com/en-uk/startups/startups-growth-capital.html,200,1,,text/html,Startups - Growth Capital | Adan Corporate,42,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,2,1476,,no,,,en,"width=device-width, initial-scale=1",,10,0,219,11,0,9a121641c24119d2,ae991dd13d24c378,659
https://adancorporate.com/en-uk/startups/index-transitioning.html,200,1,,text/html,Index - Transitioning | Adan Corporate,38,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,633,,no,,,en,"width=device-width, initial-scale=1",,6,0,207,5,0,2466a9ac435f8bb2,27473b62209944e3,283
https://adancorporate.com/en-uk/startups/transitioning-into-an-entrepreneur.html,200,1,,text/html,Transitioning into an Entrepreneur | Adan Corporate,51,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1512,,no,,,en,"width=device-width, initial-scale=1",,8,0,205,7,0,477afc134431314f,c6ae94bc85ebc47c,318
https://adancorporate.com/en-uk/startups/entrepreneurship-for-engineers.html,200,1,,text/html,Entrepreneurship for Engineers | Adan Corporate,47,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1387,,no,,,en,"width=device-width, initial-scale=1",,6,0,206,8,0,0b652bb098c762ac,e9ab4064ab1a9490,328
https://adancorporate.com/en-uk/startups/career-transition.html,200,1,,text/html,Career Transition | Adan Corporate,34,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1842,,no,,,en,"width=device-width, initial-scale=1",,9,0,205,7,0,d46289ba2ef72445,1e535c51974d27eb,349
https://adancorporate.com/en-uk/digital/analytics.html,200,1,,text/html,Analytics | Adan Corporate,26,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1420,,no,,,en,"width=device-width, initial-scale=1",,5,0,205,7,0,f80e45d0319f6240,f9e9f1dadd3429a9,355
https://adancorporate.com/en-uk/digital/artificial-intelligence.html,200,1,,text/html,Artificial Intelligence | Adan Corporate,40,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1557,,no,,,en,"width=device-width, initial-scale=1",,5,0,205,7,0,02c26531d9c1d27b,2e91743d7f007cca,311
https://adancorporate.com/en-uk/digital/blockchain-advisory.html,200,1,,text/html,Blockchain Advisory | Adan Corporate,36,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,7,1608,,no,,,en,"width=device-width, initial-scale=1",,6,0,206,8,0,da32effc3fb618aa,fb0cfb9e677a8211,386
https://adancorporate.com/en-uk/digital/internet-of-things-iot.html,200,1,,text/html,Internet of Things IoT | Adan Corporate,39,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1075,,no,,,en,"width=device-width, initial-scale=1",,5,0,205,7,0,7bdb88a9d4ded73e,9689a26db891ece1,367
https://adancorporate.com/en-uk/digital/robotic-process-automation-rpa.html,200,1,,text/html,RPA - Robotic Process Automation | Adan Corporate,49,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1217,,no,,,en,"width=device-width, initial-scale=1",,5,0,205,7,0,d1bd3c17f246f7e8,e099e6a90b4b7893,383
https://adancorporate.com/en-uk/digital/products-and-solutions.html,200,1,,text/html,Products and Solutions | Adan Corporate,39,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,803,,no,,,en,"width=device-width, initial-scale=1",,5,0,205,7,0,b49348322bd6235c,96684a76f2052152,320
https://adancorporate.com/en-uk/digital/visyond.html,200,1,,text/html,Visyond | Adan Corporate,24,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,1,1042,,no,,,en,"width=device-width, initial-scale=1",,6,0,206,9,0,066cd008963051a4,3bad504b702f0a35,298
https://adancorporate.com/en-uk/careers/careers.html,200,1,,text/html,Careers Home | Adan Corporate,29,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,4,884,,no,,,,"width=device-width, initial-scale=1",,4,0,204,5,0,279b7f3ed51a14da,db2698f4b7cccb57,335
https://adancorporate.com/en-uk/careers/organisation-culture.html,200,1,,text/html,Organisation Culture | Adan Corporate,37,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,3,736,,no,,,,"width=device-width, initial-scale=1",,4,0,204,5,0,1eb5aaf7d48df0e6,3e5a694dd0be5a63,282
https://adancorporate.com/en-uk/careers/global-presence.html,200,1,,text/html,Global Presence | Adan Corporate,32,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,3,792,,no,,,,"width=device-width, initial-scale=1",,3,0,204,5,0,901260f8505603a6,566f428c56d1209b,313
https://adancorporate.com/en-uk/careers/diversity-policy.html,200,1,,text/html,Diversity Policy | Adan Corporate,33,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,5,1107,,no,,,,"width=device-width, initial-scale=1",,5,0,204,5,0,454699701a88a8b0,086e4a6579b58fb9,367
https://adancorporate.com/en-uk/careers/experienced-hires.html,200,1,,text/html,Experienced Hires | Adan Corporate,34,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,4,909,,no,,,,"width=device-width, initial-scale=1",,2,0,204,5,0,cefac86d923e399b,f26238d0e3443177,344
https://adancorporate.com/en-uk/careers/interns.html,200,1,,text/html,Interns | Adan Corporate,24,Adan Corporate provides a wide range of bespoke advisory services to small and medium sized enterprises at every step of the value creation journey.,148,,0,4,911,,no,,,,"width=device-width, initial-scale=1",,2,0,204,5,0,9838ec696d8c77e3,4797b2099b540a5b,356
